id,node_color,vuln_color,hygiene_color,node_value,type,vuln_score,hygiene_score
explainable-ai-sdk,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
xgboost-ray,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
kfp,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
bigframes,#7e57c2,#7e57c2,#7e57c2,2,2,0,-1
nvidia-cuda-runtime-cu11,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
jinja2-time,#d500f9,#d500f9,#d500f9,3,3,0,-1
python-slugify,#d500f9,#d500f9,#d500f9,3,3,0,-1
binaryornot,#d500f9,#d500f9,#d500f9,3,3,0,-1
whichcraft,#d500f9,#d500f9,#d500f9,3,3,0,-1
poyo,#d500f9,#d500f9,#d500f9,3,3,0,-1
oci,#d500f9,#d500f9,#d500f9,3,3,0,-1
pint,#d500f9,#d500f9,#d500f9,3,3,0,-1
hyperopt,#d500f9,#d500f9,#d500f9,3,3,0,-1
pypng,#d500f9,#d500f9,#d500f9,3,3,0,-1
sigoptlite,#d500f9,#d500f9,#d500f9,3,3,0,-1
vulture,#d500f9,#d500f9,#d500f9,3,3,0,-1
starlette-exporter,#d500f9,#d500f9,#d500f9,3,3,0,-1
py-grpc-prometheus,#d500f9,#d500f9,#d500f9,3,3,0,-1
aiokafka,#d500f9,#d500f9,#d500f9,3,3,0,-1
tritonclient[http],#d500f9,#d500f9,#d500f9,3,3,0,-1
openapi-pydantic,#e91e63,#74b9ff,#e91e63,1,1,0,10
anyascii,#d500f9,#d500f9,#d500f9,3,3,0,-1
ray,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-bigquery-connection,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-functions,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-testutils,#d500f9,#d500f9,#d500f9,3,3,0,-1
ibis-framework[bigquery],#d500f9,#d500f9,#d500f9,3,3,0,-1
humanize,#d500f9,#d500f9,#d500f9,3,3,0,-1
google-cloud-iam,#d500f9,#d500f9,#d500f9,3,3,0,-1
d3-hierarchy,#74b9ff,#74b9ff,#ff4081,1,1,0,6
node-emoji,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
terser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/preset-react,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@docusaurus/react-loadable,#ff4081,#74b9ff,#ff4081,1,1,0,7
execa,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
webpack-sources,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-named-capturing-groups-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
vscode-oniguruma,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
space-separated-tokens,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-dispatch,#ff4081,#74b9ff,#ff4081,1,1,0,7
balanced-match,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
dot-prop,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cookie-signature,#74b9ff,#74b9ff,#ff4081,1,1,0,6
acorn-import-assertions,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-validator-identifier,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
algoliasearch-helper,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
webpack-dev-server,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/helper-optimise-call-expression,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
range-parser,#74b9ff,#74b9ff,#ff4081,1,1,0,6
content-type,#74b9ff,#74b9ff,#ff4081,1,1,0,6
internal-slot,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
wait-on,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
del,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/scheduler,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@discoveryjs/json-ext,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/parse5,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
xml-js,#ff4081,#74b9ff,#ff4081,1,1,0,7
batch,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
glob-to-regexp,#74b9ff,#74b9ff,#ff4081,1,1,0,6
autoprefixer,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
babel-plugin-polyfill-corejs3,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
type-is,#74b9ff,#74b9ff,#ff4081,1,1,0,6
which-boxed-primitive,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
got,#74b9ff,#fdd835,#f48fb1,1,1,5,4
@docsearch/react,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
picomatch,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
d3-zoom,#ff4081,#74b9ff,#ff4081,1,1,0,7
fast-json-stable-stringify,#74b9ff,#74b9ff,#ff4081,1,1,0,6
http-cache-semantics,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@nicolo-ribaudo/eslint-scope-5-internals,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
spdy,#ff4081,#74b9ff,#ff4081,1,1,0,8
has-property-descriptors,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
rw,#74b9ff,#74b9ff,#ff4081,1,1,0,7
docusaurus-plugin-typedoc,#74b9ff,#74b9ff,#ff4081,1,1,0,6
lunr,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-core-module,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
no-case,#74b9ff,#74b9ff,#ff4081,1,1,0,6
mini-css-extract-plugin,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
clone-response,#e91e63,#74b9ff,#e91e63,1,1,0,10
@babel/helper-create-class-features-plugin,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/plugin-syntax-import-meta,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@types/json-schema,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
send,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
esutils,#74b9ff,#74b9ff,#ff4081,1,1,0,6
vary,#74b9ff,#74b9ff,#ff4081,1,1,0,7
lodash.debounce,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
chrome-trace-event,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-async-generator-functions,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
babel-plugin-polyfill-corejs2,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fraction.js,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
react-router-dom,#74b9ff,#74b9ff,#ff4081,1,1,0,6
regenerator-transform,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@nodelib/fs.scandir,#74b9ff,#74b9ff,#ff4081,1,1,0,6
eslint-config-airbnb,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
string.prototype.trimstart,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
big.js,#74b9ff,#74b9ff,#ff4081,1,1,0,7
algoliasearch,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
react-dev-utils,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
hast-util-parse-selector,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-extglob,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-npm,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
isarray,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
end-of-stream,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-chord,#ff4081,#74b9ff,#ff4081,1,1,0,7
multicast-dns,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-duplicate-keys,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@humanwhocodes/config-array,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
css-loader,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
d3-drag,#ff4081,#74b9ff,#ff4081,1,1,0,7
natural-compare,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
which-typed-array,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
loader-utils,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
uri-js,#ff4081,#74b9ff,#ff4081,1,1,0,7
@nodelib/fs.stat,#74b9ff,#74b9ff,#ff4081,1,1,0,6
rimraf,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
connect-history-api-fallback,#ff4081,#74b9ff,#ff4081,1,1,0,7
dir-glob,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@algolia/logger-common,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-react-constant-elements,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
is-stream,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
array-buffer-byte-length,#e91e63,#74b9ff,#e91e63,1,1,0,10
tslib,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
pydantic<2,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
@algolia/client-search,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-member-expression-to-functions,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
function.prototype.name,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
buffer-from,#74b9ff,#74b9ff,#ff4081,1,1,0,7
eslint-config-airbnb-base,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
react-router-config,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-minify-font-values,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@svgr/babel-plugin-remove-jsx-empty-expression,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-buffer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
string.prototype.trim,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@jridgewell/set-array,#74b9ff,#74b9ff,#ff4081,1,1,0,6
types-chardet,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@algolia/cache-browser-local-storage,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
scheduler,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-runtime,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@babel/helper-replace-supers,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
pretty-time,#74b9ff,#74b9ff,#ff4081,1,1,0,7
json-stable-stringify-without-jsonify,#74b9ff,#74b9ff,#ff4081,1,1,0,7
postcss-value-parser,#ff4081,#74b9ff,#ff4081,1,1,0,7
@svgr/babel-preset,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
hast-util-to-parse5,#74b9ff,#74b9ff,#ff4081,1,1,0,6
prelude-ls,#ff4081,#74b9ff,#ff4081,1,1,0,7
tsconfig-paths,#74b9ff,#74b9ff,#ff4081,1,1,0,6
detab,#74b9ff,#74b9ff,#ff4081,1,1,0,6
supports-preserve-symlinks-flag,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
dns-equal,#74b9ff,#74b9ff,#ff4081,1,1,0,7
pretty-error,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@svgr/plugin-jsx,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-discard-overridden,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
flat-cache,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-compilation-targets,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@docusaurus/theme-mermaid,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
leven,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
webpack-bundle-analyzer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
globals,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
http-proxy,#ff4081,#74b9ff,#ff4081,1,1,0,7
@babel/plugin-syntax-nullish-coalescing-operator,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
zwitch,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-export-namespace-from,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
repeat-string,#74b9ff,#74b9ff,#ff4081,1,1,0,7
param-case,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-object-super,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
ast-types-flow,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@docusaurus/plugin-content-docs,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
has-bigints,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
nomic,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
to-fast-properties,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/runtime,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
prismjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/serve-index,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@algolia/requester-browser-xhr,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
fbjs-css-vars,#74b9ff,#74b9ff,#ff4081,1,1,0,6
google-search-results,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
for-each,#74b9ff,#74b9ff,#ff4081,1,1,0,6
eslint-visitor-keys,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
postcss-minify-gradients,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
extend-shallow,#74b9ff,#74b9ff,#ff4081,1,1,0,7
@types/send,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
parse5,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
typed-array-buffer,#e91e63,#74b9ff,#e91e63,1,1,0,10
html-minifier-terser,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
acorn,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-transform-typescript,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
character-reference-invalid,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-syntax-optional-chaining,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
text-table,#e91e63,#74b9ff,#e91e63,1,1,0,10
onetime,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
typedoc-plugin-frontmatter,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
object.values,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
vfile,#74b9ff,#74b9ff,#ff4081,1,1,0,6
array.prototype.flat,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
postcss-modules-scope,#ff4081,#74b9ff,#ff4081,1,1,0,8
is-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
strip-json-comments,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/preset-typescript,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
remark-squeeze-paragraphs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
sprintf-js,#ff4081,#74b9ff,#ff4081,1,1,0,7
parse-numeric-range,#74b9ff,#74b9ff,#ff4081,1,1,0,6
finalhandler,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
minimist,#e91e63,#74b9ff,#e91e63,1,1,0,10
remark-footnotes,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-literals,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
node-releases,#74b9ff,#74b9ff,#ff4081,1,1,0,6
accepts,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-optional-chaining,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@algolia/client-account,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
type-check,#ff4081,#74b9ff,#ff4081,1,1,0,7
websocket-driver,#74b9ff,#74b9ff,#ff4081,1,1,0,6
punycode,#e91e63,#74b9ff,#e91e63,1,1,0,10
@webassemblyjs/wasm-edit,#ff4081,#74b9ff,#ff4081,1,1,0,8
duplexer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-destructuring,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
utils-merge,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cssnano-utils,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
lowercase-keys,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@docusaurus/types,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
web-namespaces,#74b9ff,#74b9ff,#ff4081,1,1,0,6
callsites,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
express,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
dayjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
sort-css-media-queries,#74b9ff,#74b9ff,#ff4081,1,1,0,6
ignore,#74b9ff,#74b9ff,#ff4081,1,1,0,6
fastq,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-modules-systemjs,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@docusaurus/plugin-debug,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
postcss-selector-parser,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-syntax-private-property-in-object,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@types/ws,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@algolia/client-analytics,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
resolve-pathname,#ff4081,#74b9ff,#ff4081,1,1,0,8
@babel/helper-module-imports,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@types/react-router,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
setimmediate,#74b9ff,#74b9ff,#ff4081,1,1,0,6
khroma,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-sticky-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
statuses,#74b9ff,#74b9ff,#ff4081,1,1,0,6
is-decimal,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@docusaurus/plugin-google-gtag,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
css-declaration-sorter,#74b9ff,#74b9ff,#74b9ff,1,1,0,2
pyowm,#ff4081,#74b9ff,#ff4081,1,1,0,7
prism-react-renderer,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
url-loader,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cross-spawn,#ff4081,#74b9ff,#ff4081,1,1,0,8
@eslint/js,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
xtend,#74b9ff,#74b9ff,#ff4081,1,1,0,6
mimic-response,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@webassemblyjs/helper-wasm-bytecode,#ff4081,#74b9ff,#ff4081,1,1,0,8
typed-array-length,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
escape-string-regexp,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@eslint/eslintrc,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
remark-parse,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
infima,#74b9ff,#74b9ff,#ff4081,1,1,0,6
eastasianwidth,#74b9ff,#74b9ff,#ff4081,1,1,0,7
layout-base,#ff4081,#74b9ff,#ff4081,1,1,0,8
@types/hast,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
fbjs,#74b9ff,#74b9ff,#ff4081,1,1,0,6
array-flatten,#ff4081,#74b9ff,#ff4081,1,1,0,8
@types/mdast,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
compression,#74b9ff,#74b9ff,#ff4081,1,1,0,6
responselike,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-plain-object,#74b9ff,#74b9ff,#ff4081,1,1,0,6
azure-cognitiveservices-speech,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
@svgr/babel-plugin-replace-jsx-attribute-value,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
azure-ai-vision,#74b9ff,#74b9ff,#74b9ff,1,1,0,-1
pupa,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@eslint-community/regexpp,#e91e63,#74b9ff,#e91e63,1,1,0,10
rc,#74b9ff,#74b9ff,#ff4081,1,1,0,6
queue,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-reduce-idents,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
import-fresh,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
eslint-scope,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
shelljs,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
couchbase,#E64A19,#E64A19,#f48fb1,1,1,8,4
side-channel,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
espree,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
postcss-colormin,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
http-errors,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cssnano,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
rechoir,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
xdg-basedir,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
colorette,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/traverse,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
internmap,#ff4081,#74b9ff,#ff4081,1,1,0,7
define-properties,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/http-errors,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
deep-extend,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@svgr/hast-util-to-babel-ast,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
parse-json,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@types/range-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
debug,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-unicode-sets-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
yocto-queue,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
cheerio-select,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
emojis-list,#74b9ff,#74b9ff,#ff4081,1,1,0,6
object.fromentries,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
es-set-tostringtag,#e91e63,#74b9ff,#e91e63,1,1,0,10
@types/parse-json,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
html-webpack-plugin,#74b9ff,#74b9ff,#ff4081,1,1,0,6
ccount,#74b9ff,#74b9ff,#ff4081,1,1,0,6
path-parse,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-time-format,#74b9ff,#74b9ff,#ff4081,1,1,0,6
postcss-normalize-charset,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
keyv,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
postcss-sort-media-queries,#74b9ff,#74b9ff,#ff4081,1,1,0,6
estraverse,#74b9ff,#74b9ff,#ff4081,1,1,0,6
globby,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@types/yargs,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
p-retry,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@docusaurus/plugin-content-blog,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
stringify-object,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@webassemblyjs/wasm-parser,#ff4081,#74b9ff,#ff4081,1,1,0,8
json-buffer,#74b9ff,#74b9ff,#ff4081,1,1,0,6
cli-boxes,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
consola,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
is-bigint,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-syntax-unicode-sets-regex,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
thunky,#74b9ff,#74b9ff,#ff4081,1,1,0,7
react-fast-compare,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-skip-transparent-expression-wrappers,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
trim-trailing-lines,#74b9ff,#74b9ff,#ff4081,1,1,0,6
sitemap,#74b9ff,#74b9ff,#ff4081,1,1,0,6
lodash.curry,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
unist-util-remove-position,#74b9ff,#74b9ff,#ff4081,1,1,0,6
enhanced-resolve,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@babel/plugin-transform-logical-assignment-operators,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
fbemitter,#ff4081,#74b9ff,#ff4081,1,1,0,7
ansi-styles,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
jsonc-parser,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
rtl-detect,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@algolia/autocomplete-shared,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/helper-create-regexp-features-plugin,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
gray-matter,#74b9ff,#74b9ff,#ff4081,1,1,0,6
bonjour-service,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-wrap-function,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
jsx-ast-utils,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@mdx-js/util,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
robust-predicates,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@types/estree,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
d3-dsv,#ff4081,#74b9ff,#ff4081,1,1,0,7
js-yaml,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
pyaes,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/plugin-transform-object-rest-spread,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
serve-static,#74b9ff,#74b9ff,#ff4081,1,1,0,6
ajv-formats,#74b9ff,#74b9ff,#ff4081,1,1,0,6
typedoc-plugin-markdown,#74b9ff,#74b9ff,#ff4081,1,1,0,6
nprogress,#74b9ff,#74b9ff,#ff4081,1,1,0,6
resolve,#74b9ff,#74b9ff,#f48fb1,1,1,0,4
@types/react-router-dom,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
@svgr/babel-plugin-transform-svg-component,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-block-scoping,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
trough,#74b9ff,#74b9ff,#ff4081,1,1,0,6
stylis,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@svgr/babel-plugin-svg-dynamic-title,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@docusaurus/plugin-google-analytics,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
vfile-message,#74b9ff,#74b9ff,#ff4081,1,1,0,6
@babel/helper-validator-option,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
source-map,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
launch-editor,#74b9ff,#74b9ff,#ff4081,1,1,0,7
telethon,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
camelcase-css,#74b9ff,#74b9ff,#ff4081,1,1,0,6
use-latest,#74b9ff,#74b9ff,#ff4081,1,1,0,6
d3-timer,#ff4081,#74b9ff,#ff4081,1,1,0,7
find-cache-dir,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
d3-quadtree,#ff4081,#74b9ff,#ff4081,1,1,0,7
postcss-normalize-display-values,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
strip-bom-string,#74b9ff,#74b9ff,#ff4081,1,1,0,7
ipaddr.js,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
use-sync-external-store,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
object.assign,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
@babel/plugin-transform-shorthand-properties,#74b9ff,#74b9ff,#f48fb1,1,1,0,3
normalize-path,#74b9ff,#74b9ff,#ff4081,1,1,0,7
postcss-modules-values,#ff4081,#74b9ff,#ff4081,1,1,0,8
flatted,#74b9ff,#74b9ff,#f48fb1,1,1,0,5
